Name,Phone,Email,All Emails,WhatsApp,All WhatsApp,WhatsApp wa.me Links,Website,Has Website,Address,Rating,Reviews,Category,Business Hours,Instagram,Facebook,Twitter,LinkedIn,TikTok,YouTube,Has Chatbot,Chatbot Type,Has Google Analytics,Has Meta Pixel,CMS Platform,Is Automated,Quality Score,Verification Score,Data Sources,Google Maps URL
The Venue,+92 21 34635544,,,+922134635544,+922134635544,https://wa.me/922134635544,,No,"
V4X9+F29 Opposite Millenium, Rashid Minhas Rd, Askari IV Askari 4, Karachi, Pakistan",4.4,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/The+Venue/data=!4m7!3m6!1s0x3eb33922a1651f5d:0x3651add427afb615!8m2!3d24.8986582!4d67.1176148!16s%2Fg%2F11c31y0_f6!19sChIJXR9loSI5sz4RFbavJ9StUTY?authuser=0&hl=en&rclk=1
City Lawn,+92 334 3498045,,,+923343498045,+923343498045,https://wa.me/923343498045,,No,"
Shahra-e, Shahrah-e-Sher Shah Suri, Karachi, Pakistan",4.3,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/City+Lawn/data=!4m7!3m6!1s0x3eb340813d8212e7:0x4b872f30ecc6afcc!8m2!3d24.9466395!4d67.0503411!16s%2Fg%2F1thnm7tc!19sChIJ5xKCPYFAsz4RzK_G7DAvh0s?authuser=0&hl=en&rclk=1
The Imperial Marquees,+92 21 34979797,,,+922134979797,+922134979797,https://wa.me/922134979797,,No,"
W425+9J6, Central Government Employees CHS, Karachi, Pakistan",4.4,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/The+Imperial+Marquees/data=!4m7!3m6!1s0x3eb339728ef3b4e1:0xc338a9589ff6dbc3!8m2!3d24.9009016!4d67.1090248!16s%2Fg%2F11hdjtq1qg!19sChIJ4bTzjnI5sz4Rw9v2n1ipOMM?authuser=0&hl=en&rclk=1
The Grand Marquee,+92 311 1522221,,,+923111522221,+923111522221,https://wa.me/923111522221,,No,"
CL-7,14 Fatima Jinnah Rd, Civil Lines Karachi Cantonment, Karachi, 75909, Pakistan",4.3,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/The+Grand+Marquee/data=!4m7!3m6!1s0x3eb33dd0dc7d4763:0x76b23ecb2144f711!8m2!3d24.8445451!4d67.0361738!16s%2Fg%2F1hm3gz57k!19sChIJY0d93NA9sz4REfdEIcs-snY?authuser=0&hl=en&rclk=1
Grand Palace,+92 324 2886757,,,+923242886757,+923242886757,https://wa.me/923242886757,,No,"
42-1/C، Main Shahra-e-Faisal, Block 6 P.E.C.H.S., Karachi, Pakistan",4.5,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Grand+Palace/data=!4m7!3m6!1s0x3eb33f5e57201c7b:0x31499ccd978b6f79!8m2!3d24.8621536!4d67.0676295!16s%2Fg%2F11jjrh4l0t!19sChIJexwgV14_sz4ReW-Ll82cSTE?authuser=0&hl=en&rclk=1
Banquet de Grande,+92 21 34013045,,,+922134013045,+922134013045,https://wa.me/922134013045,,No,"
SB-32, Opp. N.E.D University, Block 1 Gulistan-e-Johar, Karachi, Pakistan",4.4,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Banquet+de+Grande/data=!4m7!3m6!1s0x3eb339cf63fed517:0x237513b673074455!8m2!3d24.9296456!4d67.1162564!16s%2Fg%2F11g1mhy5g3!19sChIJF9X-Y885sz4RVUQHc7YTdSM?authuser=0&hl=en&rclk=1
Avenue 105,+92 320 2680287,,,+923202680287,+923202680287,https://wa.me/923202680287,,No,"
F-105 Boat, Block 7 Zone C Block 7 Basin, Karachi, 75600, Pakistan",4.4,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Avenue+105/data=!4m7!3m6!1s0x3eb33dd9c6fd604b:0x42c04712d2a38bb9!8m2!3d24.8277311!4d67.0291956!16s%2Fg%2F11lcj3qjdf!19sChIJS2D9xtk9sz4RuYuj0hJHwEI?authuser=0&hl=en&rclk=1
Hilton Grand Banquet,+92 21 34821100,,,+922134821100,+922134821100,https://wa.me/922134821100,,No,"
D 11, Al Fiza Glass Tower, Rashid Minhas Rd Service Ln, Block 10-A Block 10 A Gulshan-e-Iqbal, Karachi, Pakistan",4.3,1,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Hilton+Grand+Banquet/data=!4m7!3m6!1s0x3eb3395672d471c3:0xd4712f319a7291ad!8m2!3d24.9057301!4d67.111982!16s%2Fg%2F11hzx4d6j1!19sChIJw3HUclY5sz4RrZFymjEvcdQ?authuser=0&hl=en&rclk=1
Candles Banquet,+92 312 2438059,,,+923122438059,+923122438059,https://wa.me/923122438059,,No,"
B 100 Johar Mor Rd Service Ln, Block 20 Block 17 Gulistan-e-Johar, Karachi, Pakistan",4.3,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Candles+Banquet/data=!4m7!3m6!1s0x3eb3391ff17f6263:0x19d52aebf2a0fff0!8m2!3d24.9076742!4d67.1185654!16s%2Fg%2F1wyc2t72!19sChIJY2J_8R85sz4R8P-g8usq1Rk?authuser=0&hl=en&rclk=1
TAIBA BANQUET,+92 331 2779226,,,+923312779226,+923312779226,https://wa.me/923312779226,,No,"
Karachi Memon Co-operative Housing Society Umar Colony, Karachi, Pakistan",4.1,0,Banquet hall,,,https://www.facebook.com/profile.php?id=100064045034610&mibextid=ZbWKwL,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/TAIBA+BANQUET/data=!4m7!3m6!1s0x3eb33ff557b1a941:0x6ae038e8d4075a22!8m2!3d24.8653043!4d67.0791366!16s%2Fg%2F11n5v8vhn_!19sChIJQamxV_U_sz4RIloH1Og44Go?authuser=0&hl=en&rclk=1
Ballroom 19,+92 342 2557666,,,+923422557666,+923422557666,https://wa.me/923422557666,,No,"
19th floor, Ocean Towers, Block 9 Clifton, Karachi, 75600, Pakistan",4.7,0,Banquet hall,,http://www.instagram.com/ballroom19,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Ballroom+19/data=!4m7!3m6!1s0x3eb33db743908755:0x7a3b1efa5e7ec866!8m2!3d24.8239058!4d67.0356527!16s%2Fg%2F11gfkbxthq!19sChIJVYeQQ7c9sz4RZsh-XvoeO3o?authuser=0&hl=en&rclk=1
Sofitel Luxury Banquet,+92 21 36633030,,,+922136633030,+922136633030,https://wa.me/922136633030,,No,"
W2WX+8VR, Block I North Nazimabad Town, Karachi, Pakistan",4.4,0,Banquet hall,,,http://www.facebook.com/sofitelluxurybanquet,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Sofitel+Luxury+Banquet/data=!4m7!3m6!1s0x3eb3408102e0d0ad:0x8f50ad2ad86a68dd!8m2!3d24.9458664!4d67.0496504!16s%2Fg%2F11hbbpfjb_!19sChIJrdDgAoFAsz4R3Whq2CqtUI8?authuser=0&hl=en&rclk=1
Sage Banquet,+92 300 2179121,,,+923002179121,+923002179121,https://wa.me/923002179121,,No,"
Shahrah-e-Faisal Service Rd S, Karachi Memon Co-operative Housing Society Umar Colony, Karachi, Pakistan",4.1,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Sage+Banquet/data=!4m7!3m6!1s0x3eb33ea5ae074491:0x9963b5684420bc5f!8m2!3d24.8654655!4d67.079615!16s%2Fg%2F11cjgfft7r!19sChIJkUQHrqU-sz4RX7wgRGi1Y5k?authuser=0&hl=en&rclk=1
Askari Event Place - Banquet & lawns,+92 21 34135252,,,+922134135252,+922134135252,https://wa.me/922134135252,,No,"
Old Sabzi Mandi، Main Main University Rd، Askari Park, Karachi, 74600, Pakistan",4.3,15,Wedding venue,,,http://www.facebook.com/askarieventplace,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Askari+Event+Place+-+Banquet+%26+lawns/data=!4m7!3m6!1s0x3eb33ee44f9a0963:0x14ce19dd8e774093!8m2!3d24.892517!4d67.0617904!16s%2Fg%2F11cjb278pg!19sChIJYwmaT-Q-sz4Rk0B3jt0ZzhQ?authuser=0&hl=en&rclk=1
The Continental Luxury Banquet,+92 333 2359325,,,+923332359325,+923332359325,https://wa.me/923332359325,,No,"
New Rd Service Ln, Block 1 Gulistan-e-Johar, Karachi, Pakistan",4.4,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/The+Continental+Luxury+Banquet/data=!4m7!3m6!1s0x3eb339e09515f0f3:0xe52f10a304181366!8m2!3d24.924974!4d67.114578!16s%2Fg%2F11h_6srk8m!19sChIJ8_AVleA5sz4RZhMYBKMQL-U?authuser=0&hl=en&rclk=1
Al-Safaa Town Hall-26,+92 300 8205692,,,+923008205692,+923008205692,https://wa.me/923008205692,,No,"
W4G6+RVP, Next to Park View, at the corner of Safari Park, New Rd Service Ln, Gulshan-e-Iqbal, Karachi, Pakistan",4.2,2,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Al-Safaa+Town+Hall-26/data=!4m7!3m6!1s0x3eb338c12ab31393:0x53edb1cce15422f6!8m2!3d24.9270965!4d67.1122186!16s%2Fg%2F1pxq62s_l!19sChIJkxOzKsE4sz4R9iJU4cyx7VM?authuser=0&hl=en&rclk=1
The City Banquet,+92 305 9989102,,,+923059989102,+923059989102,https://wa.me/923059989102,,No,"
191-A, SMCHS Society، Main Shahrah-e-Faisal Service Rd N, Karachi, Pakistan",4.3,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/The+City+Banquet/data=!4m7!3m6!1s0x3eb33e84a947a07b:0xa4acc3884c304dfb!8m2!3d24.8599531!4d67.0577746!16s%2Fg%2F12hmmq75x!19sChIJe6BHqYQ-sz4R-00wTIjDrKQ?authuser=0&hl=en&rclk=1
Taj Mahal Banquet,+92 332 3650948,,,+923323650948,+923323650948,https://wa.me/923323650948,,No,"
X459+RV, Madras, Gulzar-e-Hijri Madras Chs Sector 17 A Gulzar E Hijri Scheme 33, Karachi, Pakistan",4.3,2,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Taj+Mahal+Banquet/data=!4m7!3m6!1s0x3eb34760c6777749:0x7021a91541b00718!8m2!3d24.9587334!4d67.1195552!16s%2Fg%2F11hblmzc5w!19sChIJSXd3xmBHsz4RGAewQRWpIXA?authuser=0&hl=en&rclk=1
Shah Jahan Banquet,,,,,,,,No,"
3/1, C-6, Shah Jahan Marquee, C, near Continental Bakery, Karachi, 12345, Pakistan",4.3,0,Wedding venue,,,https://www.facebook.com/pages/category/Event-Planner/Shahjahan-Marquee-263954720936865/,,,,,No,,No,No,,No,low,,,https://www.google.com/maps/place/Shah+Jahan+Banquet/data=!4m7!3m6!1s0x3eb339030d17f0d9:0xcc10ad9d55e3b967!8m2!3d24.9216407!4d67.1408847!16s%2Fg%2F11grq80cs4!19sChIJ2fAXDQM5sz4RZ7njVZ2tEMw?authuser=0&hl=en&rclk=1
The Signature Banquet,+92 21 34822622,,,+922134822622,+922134822622,https://wa.me/922134822622,,No,"
W425+997, Central Government Employees CHS, Karachi, Pakistan",4.4,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/The+Signature+Banquet/data=!4m7!3m6!1s0x3eb339253ee041eb:0x5bf3a1126896fab6!8m2!3d24.9009126!4d67.1084132!16s%2Fg%2F11f62v32ms!19sChIJ60HgPiU5sz4RtvqWaBKh81s?authuser=0&hl=en&rclk=1
Ramada Marquee,+92 311 1092322,,,+923111092322,+923111092322,https://wa.me/923111092322,,No,"
Faisal Cantonment, Karachi, Pakistan",4.4,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Ramada+Marquee/data=!4m7!3m6!1s0x3eb339ef3289c101:0xcd83b8c2adf9f938!8m2!3d24.893108!4d67.1562172!16s%2Fg%2F11h0t96l67!19sChIJAcGJMu85sz4ROPn5rcK4g80?authuser=0&hl=en&rclk=1
Galaxy Palace Banquet,+92 334 1110595,,,+923341110595,+923341110595,https://wa.me/923341110595,,No,"
M. T. Khan Road, Off Beaumont Rd, Civil Lines, Karachi, 75530, Pakistan",4.0,0,Wedding venue,,,https://www.facebook.com/galaxypalaceofficial,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Galaxy+Palace+Banquet/data=!4m7!3m6!1s0x3eb33dde32913851:0xe7f66fed71a0789a!8m2!3d24.845635!4d67.023745!16s%2Fg%2F11bwfjsmsp!19sChIJUTiRMt49sz4Rmnigce1v9uc?authuser=0&hl=en&rclk=1
Radiance Banquet,+92 21 34010141,,,+922134010141,+922134010141,https://wa.me/922134010141,,No,"
St-7 Johar Mor Rd Service Ln, Latifee Co-Operative Housing Society Block 17 Gulistan-e-Johar, Karachi, 75290, Pakistan",4.1,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Radiance+Banquet/data=!4m7!3m6!1s0x3eb3391ff480c1b9:0xdb0be82f5ba8b1b0!8m2!3d24.9073902!4d67.1180813!16s%2Fg%2F1q5bmpwqn!19sChIJucGA9B85sz4RsLGoWy_oC9s?authuser=0&hl=en&rclk=1
Avalon Banquet,+92 314 9653370,,,+923149653370,+923149653370,https://wa.me/923149653370,,No,"
W4GC+7HJ, Block 1 Gulistan-e-Johar, Karachi, Pakistan",4.3,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Avalon+Banquet/data=!4m7!3m6!1s0x3eb3392bffbbba6d:0x87369cfbfce2534!8m2!3d24.925791!4d67.1214763!16s%2Fg%2F11p70xsfq0!19sChIJbbq7_ys5sz4RNCXOv89pcwg?authuser=0&hl=en&rclk=1
Sunset Club Saffron Hall,+92 21 35388123,,,+922135388123,+922135388123,https://wa.me/922135388123,,No,"
Phase 2 Ext Defence Housing Authority, Karachi, 75500, Pakistan",4.1,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Sunset+Club+Saffron+Hall/data=!4m7!3m6!1s0x3eb33c6a66288237:0xc2c1205232dbae37!8m2!3d24.8290437!4d67.0618035!16s%2Fg%2F11g6j7c5k0!19sChIJN4IoZmo8sz4RN67bMlIgwcI?authuser=0&hl=en&rclk=1
FC Marriage Banquet & Lawn,,,,,,,,No,"
Shahra-e-Faisal, opposite Iqra University Malir campus, Shamsi Society Rafah e Aam Society Malir Halt, Shah Faisal Town, Pakistan",4.0,0,Wedding venue,,,http://www.facebook.com/fcbanquetandlawn,,,,,No,,No,No,,No,low,,,https://www.google.com/maps/place/FC+Marriage+Banquet+%26+Lawn/data=!4m7!3m6!1s0x3eb33970ef9dde63:0xa9ee4ffb07f7caf!8m2!3d24.8839531!4d67.1719182!16s%2Fg%2F11qrhxwg9n!19sChIJY96d73A5sz4Rr3x_sP_kngo?authuser=0&hl=en&rclk=1
The Royal Court,+92 21 34811012,,,+922134811012,+922134811012,https://wa.me/922134811012,,No,"
W4H7+H78, Gulshan-e-Iqbal, Karachi, Pakistan",4.4,0,Wedding venue,,,https://www.facebook.com/trcbanquet/,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/The+Royal+Court/data=!4m7!3m6!1s0x3eb339530d11b043:0x6dd3bd5aa89ce2d3!8m2!3d24.9289141!4d67.113197!16s%2Fg%2F11h01wrbcw!19sChIJQ7ARDVM5sz4R0-KcqFq9020?authuser=0&hl=en&rclk=1
Carnation Banquet Hall,+92 21 34322353,,,+922134322353,+922134322353,https://wa.me/922134322353,,No,"
V38H+5P4, Karachi Memon Co-operative Housing Society Umar Colony, Karachi, Pakistan",4.1,0,Wedding venue,,https://www.instagram.com/carnationbanquet?igsh=cnpzaDJnYngxN21i,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Carnation+Banquet+Hall/data=!4m7!3m6!1s0x3eb33ea5b106bb17:0x2ce489e7b66007a5!8m2!3d24.8653913!4d67.0793365!16s%2Fg%2F1pv0vww4z!19sChIJF7sGsaU-sz4RpQdgtueJ5Cw?authuser=0&hl=en&rclk=1
North Vista Banquet,+92 333 2576924,,,+923332576924,+923332576924,https://wa.me/923332576924,,No,"
D 14, Block, 9, Block N North Nazimabad Town, Karachi, Pakistan",4.3,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/North+Vista+Banquet/data=!4m7!3m6!1s0x3eb34101ac4afc85:0x734a5d61d10ab4a3!8m2!3d24.952156!4d67.0570049!16s%2Fg%2F11r36lq6ym!19sChIJhfxKrAFBsz4Ro7QK0WFdSnM?authuser=0&hl=en&rclk=1
Arena The Jade Hall,+92 21 99245252,,,+922199245252,+922199245252,https://wa.me/922199245252,,No,"
V3PQ+XWJ Karsaz, Karsaz Service Rd E, Karsaz Faisal Cantonment, Karachi, Pakistan",4.3,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Arena+The+Jade+Hall/data=!4m7!3m6!1s0x3eb33ecc7509292b:0xf237264f7e4b5bec!8m2!3d24.887466!4d67.0897548!16s%2Fg%2F11c6f90hgn!19sChIJKykJdcw-sz4R7FtLfk8mN_I?authuser=0&hl=en&rclk=1
P BANQUET,+92 321 2550786,,,+923212550786,+923212550786,https://wa.me/923212550786,,No,"
Community Banquet, Shahrah-e-Qaideen, near Noorani Kabab House, G Block 2 Block 2 P.E.C.H.S., Karachi, Pakistan",4.4,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/P+BANQUET/data=!4m7!3m6!1s0x3eb33f33c4ce9c21:0xd9a1a24696788a75!8m2!3d24.8694763!4d67.0502014!16s%2Fg%2F11lgprq3j3!19sChIJIZzOxDM_sz4RdYp4lkaiodk?authuser=0&hl=en&rclk=1
Marryland Luxury Banquet,+92 314 2295193,,,+923142295193,+923142295193,https://wa.me/923142295193,,No,"
B 34, Block T North Nazimabad Town, Karachi, Pakistan",4.0,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Marryland+Luxury+Banquet/data=!4m7!3m6!1s0x3eb3415c8ddbd971:0x4c44a632c1732f49!8m2!3d24.9573257!4d67.0479743!16s%2Fg%2F11rmnnbjff!19sChIJcdnbjVxBsz4RSS9zwTKmREw?authuser=0&hl=en&rclk=1
Venetian Banquet,+92 21 36311522,,,+922136311522,+922136311522,https://wa.me/922136311522,,No,"
C20, Federal B Area Block 6 Gulberg Town, Karachi, 74700, Pakistan",4.2,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Venetian+Banquet/data=!4m7!3m6!1s0x3eb33f4051fc8b41:0x138ce50355ac044a!8m2!3d24.9244455!4d67.0597089!16s%2Fg%2F11rmym8g5f!19sChIJQYv8UUA_sz4RSgSsVQPljBM?authuser=0&hl=en&rclk=1
Eshaal Gold Banquet,+92 320 2190925,,,+923202190925,+923202190925,https://wa.me/923202190925,,No,"
Darwaish Colony, Karachi, Pakistan",4.3,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Eshaal+Gold+Banquet/data=!4m7!3m6!1s0x3eb33f6b17c2c163:0xcf9c61334669892e!8m2!3d24.8698617!4d67.0886306!16s%2Fg%2F11rk8zrlbx!19sChIJY8HCF2s_sz4RLolpRjNhnM8?authuser=0&hl=en&rclk=1
Divine Banquet,,,,,,,,No,"
D 2, Block 10-A Block 10 A Gulshan-e-Iqbal, Karachi, 74600, Pakistan",4.3,0,Banquet hall,,,,,,,,No,,No,No,,No,low,,,https://www.google.com/maps/place/Divine+Banquet/data=!4m7!3m6!1s0x3eb339fa1be615e3:0xf46331b1015c03f3!8m2!3d24.9070352!4d67.1103716!16s%2Fg%2F11qqksf97b!19sChIJ4xXmG_o5sz4R8wNcAbExY_Q?authuser=0&hl=en&rclk=1
Bagh-e-Jinnah Banquet,+92 336 0553840,,,+923360553840,+923360553840,https://wa.me/923360553840,,No,"
Plot C, 18 Jinnah Ave, Shah Faisal Town, Karachi, Pakistan",4.1,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Bagh-e-Jinnah+Banquet/data=!4m7!3m6!1s0x3eb339c8b7baa875:0x32148f820ba6d33a!8m2!3d24.8955373!4d67.1787501!16s%2Fg%2F11s0sk8g9v!19sChIJdai6t8g5sz4ROtOmC4KPFDI?authuser=0&hl=en&rclk=1
Sapphire Banquet,,,,,,,,No,"
D5, Block J North Nazimabad Town, Karachi, Pakistan",4.3,0,Banquet hall,,,,,,,,No,,No,No,,No,low,,,https://www.google.com/maps/place/Sapphire+Banquet/data=!4m7!3m6!1s0x3eb341941a91f9b3:0xc0595b428a73f74b!8m2!3d24.9525687!4d67.0556217!16s%2Fg%2F11p12mtyg6!19sChIJs_mRGpRBsz4RS_dzikJbWcA?authuser=0&hl=en&rclk=1
