Name,Phone,Email,All Emails,WhatsApp,All WhatsApp,WhatsApp wa.me Links,Website,Has Website,Address,Rating,Reviews,Category,Business Hours,Instagram,Facebook,Twitter,LinkedIn,TikTok,YouTube,Has Chatbot,Chatbot Type,Has Google Analytics,Has Meta Pixel,CMS Platform,Is Automated,Quality Score,Verification Score,Data Sources,Google Maps URL
Cafe Street 6,+92 334 6666269,,,+923346666269,+923346666269,https://wa.me/923346666269,,No," 269, MB Sector H DHA Phase 6, Lahore, 54000, Pakistan",3.5,842,Cafe,,,,,,,,No,,No,No,,No,medium,30,"google_maps, basic_scraper",https://www.google.com/maps/place/Cafe+Street+6/data=!4m7!3m6!1s0x391909c7440da785:0xeb5aa07647911567!8m2!3d31.4779195!4d74.4492698!16s%2Fg%2F11sc_zvq51!19sChIJhacNRMcJGTkRZxWRR3agWus?authuser=0&hl=en&rclk=1
Pink Salt Cafe,+92 300 4467252,,,+923004467252,+923004467252,https://wa.me/923004467252,,No," 1st Floor, Haier Store, Iqbal Ave Housing Society Service Rd, Iqbal Avenue Housing Society, Lahore, 54000, Pakistan",4.0,11,Cafe,,,,,,,,No,,No,No,,No,medium,30,"google_maps, basic_scraper",https://www.google.com/maps/place/Pink+Salt+Cafe/data=!4m7!3m6!1s0x391901d938c2176d:0x22e498ae5f3e54f1!8m2!3d31.4474437!4d74.2695986!16s%2Fg%2F11t3ctw580!19sChIJbRfCONkBGTkR8VQ-X66Y5CI?authuser=0&hl=en&rclk=1
Bilal's Cafe,,,,,,,,No," F8QG+96Q, Model Town Circular Rd, Model Town, Lahore, Pakistan",4.0,3,Cafe,,,,,,,,No,,No,No,,No,low,20,"google_maps, basic_scraper",https://www.google.com/maps/place/Bilal%27s+Cafe/data=!4m7!3m6!1s0x3919041227d65afb:0x20fb5506f26b3759!8m2!3d31.4884535!4d74.3256044!16s%2Fg%2F1tdg656c!19sChIJ-1rWJxIEGTkRWTdr8gZV-yA?authuser=0&hl=en&rclk=1
Sweet Crust Café – Lahore,,,,,,,,No," Z Block, Commercial Market, DHA Phase 5 Cantt, Lahore, 54810, Pakistan",0.0,0,Cafe,,,,,,,,No,,No,No,,No,low,30,"google_maps, basic_scraper, enhanced_sync_scraper",https://www.google.com/maps/place/Sweet+Crust+Caf%C3%A9+%E2%80%93+Lahore/data=!4m7!3m6!1s0x391853b0e021e36d:0xd20502bbfbcd2a8c!8m2!3d31.5257975!4d74.3827994!16s%2Fg%2F11ynk676r1!19sChIJbeMh4LBTGDkRjCrN-7sCBdI?authuser=0&hl=en&rclk=1
Em En Caffè Lahore,+92 319 6888339,,,+923196888339,+923196888339,https://wa.me/923196888339,,No,"
Building 106 & 75 Fairways Defence Raya Golf Resort, 6 M, Phase DHA, Lahore, 54000, Pakistan",4.7,0,Restaurant,,,,,,,,No,,No,No,,No,medium,40,"google_maps, basic_scraper, enhanced_sync_scraper",https://www.google.com/maps/place/Em+En+Caff%C3%A8+Lahore/data=!4m7!3m6!1s0x391909d9396a3221:0x5d76b350828aee6d!8m2!3d31.4744056!4d74.4704857!16s%2Fg%2F11xf_wt8d4!19sChIJITJqOdkJGTkRbe6KglCzdl0?authuser=0&hl=en&rclk=1
Soul Kitchen & Cafe,+92 42 35758623,,,+924235758623,+924235758623,https://wa.me/924235758623,,No," 42 Javed Iqbal Rd, Block L Gulberg III, Lahore, 54000, Pakistan",3.3,1761,Chinese restaurant,,,,,,,,No,,No,No,,No,medium,30,"google_maps, basic_scraper",https://www.google.com/maps/place/Soul+Kitchen+%26+Cafe/data=!4m7!3m6!1s0x391905c2c1ceb549:0x5569e24d7a64449e!8m2!3d31.5203817!4d74.3520783!16s%2Fg%2F11qnt543jq!19sChIJSbXOwcIFGTkRnkRkek3iaVU?authuser=0&hl=en&rclk=1
Garden Cafe,+92 322 6304631,,,+923226304631,+923226304631,https://wa.me/923226304631,http://instagram.com/gardencafe.pk,Yes," Emporium, Abdul Haque Rd, Trade Centre Commercial Area Phase 2 Johar Town, Lahore, 54000, Pakistan",3.6,2834,Restaurant,,http://instagram.com/gardencafe.pk,,,,,,No,,Yes,No,,No,ultra,50,"google_maps, website_multi_engine, instagram_verified",https://www.google.com/maps/place/Garden+Cafe/data=!4m7!3m6!1s0x391903c7b2356781:0x20db47a15771ae64!8m2!3d31.4671686!4d74.2658246!16s%2Fg%2F11t4wy1xp_!19sChIJgWc1sscDGTkRZK5xV6FH2yA?authuser=0&hl=en&rclk=1
KAFI JT,+92 322 8441768,,,+923228441768,+923228441768,https://wa.me/923228441768,,No," Town, Block Phase 3 Johar Town Lahore Johar, 2 Phase, Lahore, 54000, Pakistan",4.0,0,Coffee shop,,,,,,,,No,,No,No,,No,medium,30,"google_maps, basic_scraper",https://www.google.com/maps/place/KAFI+JT/data=!4m7!3m6!1s0x391903bee7d64869:0x6045eaa083a7dfa4!8m2!3d31.4666564!4d74.2521995!16s%2Fg%2F11xm0byyfq!19sChIJaUjW574DGTkRpN-ng6DqRWA?authuser=0&hl=en&rclk=1
Vintage Bar & Café,+92 323 0112366,,,+923230112366,+923230112366,https://wa.me/923230112366,,No," phase 1 20k commerical, 54810, Pakistan",5.0,973,Cafe,,,,,,,,No,,No,No,,No,medium,30,"google_maps, basic_scraper",https://www.google.com/maps/place/Vintage+Bar+%26+Caf%C3%A9/data=!4m7!3m6!1s0x391907794341851b:0x9313a68047efc570!8m2!3d31.471238!4d74.3898057!16s%2Fg%2F11lm7mq9cn!19sChIJG4VBQ3kHGTkRcMXvR4CmE5M?authuser=0&hl=en&rclk=1
Tea Cafe,,,,,,,,No," H8P3+972, Bilal Ganj, Lahore, Pakistan",5.0,5,Cafe,,,,,,,,No,,No,No,,No,low,20,"google_maps, basic_scraper",https://www.google.com/maps/place/Tea+Cafe/data=!4m7!3m6!1s0x39191dbd7367a2c1:0x376822d4cd89aee1!8m2!3d31.5858941!4d74.3031384!16s%2Fg%2F11qg_22cd9!19sChIJwaJnc70dGTkR4a6JzdQiaDc?authuser=0&hl=en&rclk=1
BreakUp Cafe,+92 324 7777401,sales@hiltonsuiteslahore.pk,sales@hiltonsuiteslahore.pk,+923238000375,+923238000375; 923238000375; +923247777401,https://wa.me/923238000375; https://wa.me/923247777401,http://www.hiltonsuiteslahore.pk/,Yes," 89, AB 2, Mian Mehmood Ali Kasoori Rd, Block B2 Block B 2 Gulberg III, Lahore, 54000, Pakistan",3.1,1492,Restaurant,,https://www.instagram.com/hiltonsuiteslahoreofficial,https://www.facebook.com/hiltonsuitesoffical,,,,https://www.youtube.com/UCpDc0uEDj2jwL7B3o6Bd5jw,Yes,crisp,Yes,No,wordpress,Yes,ultra,65,"google_maps, basic_scraper, website_multi_engine",https://www.google.com/maps/place/BreakUp+Cafe/data=!4m7!3m6!1s0x39190533d5be4abf:0xc61c718e2965e36b!8m2!3d31.5075289!4d74.3528321!16s%2Fg%2F11s50cjjj2!19sChIJv0q-1TMFGTkRa-NlKY5xHMY?authuser=0&hl=en&rclk=1
Swipe Up Cafe,+92 335 0540593,,,+100063782381322,+100063782381322; +484818380320904; +8237284953376673334; 923214900394; +923350540593,https://wa.me/100063782381322; https://wa.me/484818380320904; https://wa.me/8237284953376673334; https://wa.me/923214900394; https://wa.me/923350540593,http://www.facebook.com/swipeupcafe,Yes," 25-F1 Khayaban-e-Firdousi Opposite Hockey Stadium, Lahore, 54000, Pakistan",4.2,5216,Fast food restaurant,,,http://www.facebook.com/swipeupcafe,,,,,No,,Yes,No,,No,high,30,"google_maps, website_multi_engine",https://www.google.com/maps/place/Swipe+Up+Cafe/data=!4m7!3m6!1s0x39190172cb54b9ad:0x92448d7ae168852c!8m2!3d31.4593496!4d74.2812078!16s%2Fg%2F11fpjr63vv!19sChIJrblUy3IBGTkRLIVo4XqNRJI?authuser=0&hl=en&rclk=1
Stoner’s Cafe,+92 318 0041411,,,+923180041411,+923180041411,https://wa.me/923180041411,,No," City Star shopping center, Maulana Shaukat Ali Rd, Sector B-1 Block 1 Sector B 1 Kot Lakhpat, Lahore, 54600, Pakistan",4.1,1204,Restaurant,,,,,,,,No,,No,No,,No,medium,30,"google_maps, basic_scraper",https://www.google.com/maps/place/Stoner%E2%80%99s+Cafe/data=!4m7!3m6!1s0x3919012801f0126b:0xd13818a49be98fde!8m2!3d31.4642444!4d74.3149533!16s%2Fg%2F11h50y7xhx!19sChIJaxLwASgBGTkR3o_pm6QYONE?authuser=0&hl=en&rclk=1
Double Shot DHA Phase 6,+92 319 9119111,,,+923199119111,+923199119111,https://wa.me/923199119111,https://www.instagram.com/doubleshotlhr?igsh=eWdsc2M2ZHltamY4,Yes," MB 56, Commercial Market, Sector B DHA Phase 6, Lahore, 54000, Pakistan",4.3,395,Coffee shop,,https://www.instagram.com/doubleshotlhr?igsh=eWdsc2M2ZHltamY4,,,,,,No,,Yes,No,,No,ultra,50,"google_maps, website_multi_engine, instagram_verified",https://www.google.com/maps/place/Double+Shot+DHA+Phase+6/data=!4m7!3m6!1s0x391905091873cac9:0xb0e1e6fe05f5cc3d!8m2!3d31.4754734!4d74.4455653!16s%2Fg%2F11vx6cbhvc!19sChIJycpzGAkFGTkRPcz1Bf7m4bA?authuser=0&hl=en&rclk=1
LSE Main Cafe,,,,,,,,No,"
GF3F+GPM, Barki Rd, Sector P Phase 7, Lahore, Pakistan",3.4,0,Cafe,,,,,,,,No,,No,No,,No,low,30,"google_maps, basic_scraper, enhanced_sync_scraper",https://www.google.com/maps/place/LSE+Main+Cafe/data=!4m7!3m6!1s0x39190ec7a1671169:0x7eb9ceb6e27058ee!8m2!3d31.5038384!4d74.474308!16s%2Fg%2F1hdz77qp_!19sChIJaRFnoccOGTkR7lhw4rbOuX4?authuser=0&hl=en&rclk=1
Quetta Karachi Café,,,,,,,,No," H885+JQ9, Anarkali Food St, Anarkali Bazaar Lahore, 54000, Pakistan",4.3,6,Cafe,,,,,,,,No,,No,No,,No,low,20,"google_maps, basic_scraper",https://www.google.com/maps/place/Quetta+Karachi+Caf%C3%A9/data=!4m7!3m6!1s0x39191dac61115215:0x17a2201b9a04409f!8m2!3d31.5665398!4d74.3094878!16s%2Fg%2F11lfcz96dq!19sChIJFVIRYawdGTkRn0AEmhsgohc?authuser=0&hl=en&rclk=1
World Fashion Cafe Lahore,,,,,,,http://www.fashionnetwork.us/,Yes," G943+Q8G, Block B3 Block B 3 Gulberg III, Lahore, 54000, Pakistan",4.0,1,Cafe,,,,,,,,No,,Yes,No,,No,medium,30,"google_maps, basic_scraper, website_multi_engine",https://www.google.com/maps/place/World+Fashion+Cafe+Lahore/data=!4m7!3m6!1s0x3919044e0b60fa19:0xf50cd7ab00176294!8m2!3d31.5069274!4d74.3533175!16s%2Fg%2F1hm5y_4jl!19sChIJGfpgC04EGTkRlGIXAKvXDPU?authuser=0&hl=en&rclk=1
PINK CAFE,,,,,,,,No," 14-G Abdul Haque Rd, Block G Phase 1 Johar Town, Lahore, 54000, Pakistan",0.0,5,Coffee shop,,,,,,,,No,,No,No,,No,low,30,"google_maps, basic_scraper, enhanced_sync_scraper",https://www.google.com/maps/place/PINK+CAFE/data=!4m7!3m6!1s0x391903d034e72de3:0x240b3881f0aae7fb!8m2!3d31.4738298!4d74.2798496!16s%2Fg%2F11sjdqhw6f!19sChIJ4y3nNNADGTkR--eq8IE4CyQ?authuser=0&hl=en&rclk=1
Palm Café,+92 307 5555715,palmcafe6666@gmail.com,palmcafe6666@gmail.com,+923075555715,+923075555715,https://wa.me/923075555715,https://www.facebook.com/PalmCafeLahore,Yes," 48 Main Blvd, near Shaukat Khanum Hospital Road, Block R1 Block R 1 Phase 2 Johar Town, Lahore, 54000, Pakistan",3.7,5216,Cafe,,,https://www.facebook.com/PalmCafeLahore,,,,,No,,Yes,No,,No,ultra,75,"google_maps, website_multi_engine, facebook_verified",https://www.google.com/maps/place/Palm+Caf%C3%A9/data=!4m7!3m6!1s0x391903ecb0ed5239:0x8288032356a1aefa!8m2!3d31.4510388!4d74.2704809!16s%2Fg%2F11svhv3_r8!19sChIJOVLtsOwDGTkR-q6hViMDiII?authuser=0&hl=en&rclk=1
Corner Cafe,+92 333 9423074,,,+923339423074,+923339423074,https://wa.me/923339423074,,No," Plot 69 A/1 Wahdat Rd, near Good Luck Baker's & Sweets, Block C Muslim Town, Lahore, 54000, Pakistan",4.0,2,Cafe,,,,,,,,No,,No,No,,No,medium,30,"google_maps, basic_scraper",https://www.google.com/maps/place/Corner+Cafe/data=!4m7!3m6!1s0x39190554b10263eb:0x45ce2180d4af6e0b!8m2!3d31.518173!4d74.3190915!16s%2Fg%2F11sss8wlxz!19sChIJ62MCsVQFGTkRC26v1IAhzkU?authuser=0&hl=en&rclk=1
Coco Cubano Gulberg,+92 308 9094094,,,+923089094094,+923089094094,https://wa.me/923089094094,http://www.cococubano.com.pk/,Yes," 14-C 1 MM Alam Rd, Block C1 Block C 1 Gulberg III, Lahore, Pakistan",4.5,336,Cuban restaurant,,,,,,,,No,,Yes,No,,No,medium,30,"google_maps, website_multi_engine",https://www.google.com/maps/place/Coco+Cubano+Gulberg/data=!4m7!3m6!1s0x391905fb56c1626b:0xeaf7df67324b142c!8m2!3d31.516942!4d74.3514556!16s%2Fg%2F11fqbpn0h6!19sChIJa2LBVvsFGTkRLBRLMmff9-o?authuser=0&hl=en&rclk=1
KAFI Gulberg,+92 322 8441768,,,+923228441768,+923228441768,https://wa.me/923228441768,,No," 63 - A E 1, Lahore, 54000, Pakistan",4.5,0,Coffee shop,,,,,,,,No,,No,No,,No,medium,30,"google_maps, basic_scraper",https://www.google.com/maps/place/KAFI+Gulberg/data=!4m7!3m6!1s0x391905f4dc50821d:0x80c1ceacd017f109!8m2!3d31.5122307!4d74.3384111!16s%2Fg%2F11zkh5xxvn!19sChIJHYJQ3PQFGTkRCfEX0KzOwYA?authuser=0&hl=en&rclk=1
The Hot Spot Café,+92 42 35694217,,,+924235694217,+924235694217,https://wa.me/924235694217,,No," 102-DD, Sector CCA Dha Phase 4, Lahore, Pakistan",4.2,122,Restaurant,,,,,,,,No,,No,No,,No,medium,30,"google_maps, basic_scraper",https://www.google.com/maps/place/The+Hot+Spot+Caf%C3%A9/data=!4m7!3m6!1s0x391906137a7b6aaf:0xcc9564e151a97ce5!8m2!3d31.4631406!4d74.3845966!16s%2Fg%2F11cm0fttbf!19sChIJr2p7ehMGGTkR5XypUeFklcw?authuser=0&hl=en&rclk=1
Cafe Grand,+92 42 35341241,,,+924235341241,+924235341241,https://wa.me/924235341241,http://www.bahriagrand.com/,Yes," 95MF+8JX Bahria Grand Hotel and Resort, Canal Bank Rd, Executive Lodges Sector B Bahria Town, Lahore, 54000, Pakistan",4.2,14,Restaurant,,,,,,,,No,,No,No,,No,medium,30,"google_maps, website_multi_engine",https://www.google.com/maps/place/Cafe+Grand/data=!4m7!3m6!1s0x3918ff9fa6da1eb1:0xaa40053377369e8d!8m2!3d31.3833736!4d74.1741015!16s%2Fg%2F11df0my1n5!19sChIJsR7app__GDkRjZ42dzMFQKo?authuser=0&hl=en&rclk=1
Cafe de max,+92 42 35301700,,,+924235301700,+924235301700,https://wa.me/924235301700,,No," Shop No 1, Commercial plaza, B BLOCK Block B Pcsir Employees Phase 2 PCSIR Phase 2, Lahore, Pakistan",3.9,3,Restaurant,,,,,,,,No,,No,No,,No,medium,30,"google_maps, basic_scraper",https://www.google.com/maps/place/Cafe+de+max/data=!4m7!3m6!1s0x39190163e1b2f895:0xd63542256517840d!8m2!3d31.4514673!4d74.2651323!16s%2Fg%2F11h5_vvw_b!19sChIJlfiy4WMBGTkRDYQXZSVCNdY?authuser=0&hl=en&rclk=1
Symposium Cafe,,,,,,,,No," F72V+R86, Block C2 Block C 2 Phase 1 Johar Town, Lahore, 54770, Pakistan",3.8,63,Cafe,,,,,,,,No,,No,No,,No,low,20,"google_maps, basic_scraper",https://www.google.com/maps/place/Symposium+Cafe/data=!4m7!3m6!1s0x391901aceb3a067d:0xcd5ff9b51a058632!8m2!3d31.4520376!4d74.293262!16s%2Fg%2F11j8lkq3jx!19sChIJfQY666wBGTkRMoYFGrX5X80?authuser=0&hl=en&rclk=1
Hashery Cafe & Grill,,,,,,,,No," 102 MM Alam Rd, Block K Block B 2 Gulberg III, Lahore, 54000, Pakistan",4.2,3296,Restaurant,,,,,,,,No,,No,No,,No,low,20,"google_maps, basic_scraper",https://www.google.com/maps/place/Hashery+Cafe+%26+Grill/data=!4m7!3m6!1s0x39190451a55566e3:0xc3711e8f0bbffd67!8m2!3d31.522375!4d74.3492791!16s%2Fg%2F11dxf14vfc!19sChIJ42ZVpVEEGTkRZ_2_C48eccM?authuser=0&hl=en&rclk=1
Wild Hunt Gaming Zone & Chai Café,+92 300 8406627,,,+923008406627,+923008406627,https://wa.me/923008406627,https://www.instagram.com/alirehmanvlogs/,Yes," Wild Hunt Gaming Zone & Chai Café, Main Canal Rd, Ghazi Pul Muslimabad Taj Bagh Scheme, Lahore, 54000, Pakistan",4.5,15,Sports club,,https://www.instagram.com/alirehmanvlogs/,,,,,,No,,Yes,No,,No,ultra,50,"google_maps, website_multi_engine, instagram_verified",https://www.google.com/maps/place/Wild+Hunt+Gaming+Zone+%26+Chai+Caf%C3%A9/data=!4m7!3m6!1s0x39190ff75c24aea5:0x96a714f69de70b81!8m2!3d31.5684906!4d74.4136889!16s%2Fg%2F11fsvz98wv!19sChIJpa4kXPcPGTkRgQvnnfYUp5Y?authuser=0&hl=en&rclk=1
Benediction,+92 326 5092576,,,+923265092576,+923265092576,https://wa.me/923265092576,http://www.benediction.pk/,Yes," 31 B1, Gulberg III, Lahore, Pakistan",3.9,49,Restaurant,,,,,,,,No,,No,No,,No,medium,30,"google_maps, website_multi_engine",https://www.google.com/maps/place/Benediction/data=!4m7!3m6!1s0x391905648487217f:0xb9283aed413b3c2d!8m2!3d31.5141399!4d74.3529128!16s%2Fg%2F11thlkl6jm!19sChIJfyGHhGQFGTkRLTw7Qe06KLk?authuser=0&hl=en&rclk=1
