Name,Phone,Email,All Emails,WhatsApp,All WhatsApp,WhatsApp wa.me Links,Website,Has Website,Address,Rating,Reviews,Category,Business Hours,Instagram,Facebook,Twitter,LinkedIn,TikTok,YouTube,Has Chatbot,Chatbot Type,Has Google Analytics,Has Meta Pixel,CMS Platform,Is Automated,Quality Score,Verification Score,Data Sources,Google Maps URL
,,,,,,,,No,,0.0,0,,,,,,,,,No,,No,No,,No,low,,,https://www.google.com/maps/place/Clifton+Ballroom/data=!4m7!3m6!1s0x3eb33d69240fa385:0xdfc632724e849ba4!8m2!3d24.8345741!4d67.0359742!16s%2Fg%2F11thrcbzs6!19sChIJhaMPJGk9sz4RpJuETnIyxt8?authuser=0&hl=en&rclk=1
Dynasty,,,,,,,,No,"
109 Street 2, Block 5 Block 9 Clifton, Karachi, 75600, Pakistan",4.2,0,Event venue,,,,,,,,No,,No,No,,No,low,,,https://www.google.com/maps/place/Dynasty/data=!4m7!3m6!1s0x3eb33db0a6817f89:0x3bd0cad97d60dc09!8m2!3d24.8216394!4d67.034905!16s%2Fg%2F1tfwhvs7!19sChIJiX-BprA9sz4RCdxgfdnK0Ds?authuser=0&hl=en&rclk=1
Emerald Palace,+92 331 1424535,,,+923311424535,+923311424535,https://wa.me/923311424535,,No,"
R49X+WWM, Qabrastan Rd, Sector 49 Korangi, Karachi, Pakistan",4.1,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Emerald+Palace/data=!4m7!3m6!1s0x3eb33b22564ec3ad:0x699e81b14697c502!8m2!3d24.8199073!4d67.1501025!16s%2Fg%2F11sq4_w32m!19sChIJrcNOViI7sz4RAsWXRrGBnmk?authuser=0&hl=en&rclk=1
Zam Zam Marquee,+92 334 3373990,,,+923343373990,+923343373990,https://wa.me/923343373990,,No,"
Zam Zam Marquee, Main Shahra-e-Faisal, Moria Khan Goth Shah Faisal Colony, Shah Faisal Town, 72500, Pakistan",4.0,0,Event venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Zam+Zam+Marquee/data=!4m7!3m6!1s0x3eb3391e1aa3b5c5:0x8df4c52d44ed667d!8m2!3d24.8865664!4d67.1482066!16s%2Fg%2F11f61w1z3v!19sChIJxbWjGh45sz4RfWbtRC3F9I0?authuser=0&hl=en&rclk=1
The Aurora Banquet,+92 21 34321999,,,+922134321999,+922134321999,https://wa.me/922134321999,,No,"
Plot No C, 19 Shaheed-e-Millat Rd, Bangalore Town Block A Bangalore Town, Karachi, Pakistan",4.5,2,Event venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/The+Aurora+Banquet/data=!4m7!3m6!1s0x3eb33f004f58b7a7:0xf2fcc30a75e9a790!8m2!3d24.8679532!4d67.082951!16s%2Fg%2F11wmk8zrlm!19sChIJp7dYTwA_sz4RkKfpdQrD_PI?authuser=0&hl=en&rclk=1
Atlantis Banquet,+92 336 1835454,,,+923361835454,+923361835454,https://wa.me/923361835454,,No,"
Plot No. FL-1 al madina housing project, Main Korangi Rd, Christian Colony 2 Sector 39 Korangi, Karachi, Pakistan",4.2,0,Banquet hall,,,https://www.facebook.com/Atlantis-Banquet-103810717870208/,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Atlantis+Banquet/data=!4m7!3m6!1s0x3eb33b0a993efa43:0xef1b109ac0eed78a!8m2!3d24.8189659!4d67.1197077!16s%2Fg%2F11b6hwkj5s!19sChIJQ_o-mQo7sz4RitfuwJoQG-8?authuser=0&hl=en&rclk=1
Subhan Palace,+92 312 0220273,,,+923120220273,+923120220273,https://wa.me/923120220273,,No,"
Plot no, 4, Sector 48 E korangi karachi, Karachi, Pakistan",4.1,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Subhan+Palace/data=!4m7!3m6!1s0x3eb33b5c0654b263:0x909fece89a5269a2!8m2!3d24.8104987!4d67.1500849!16s%2Fg%2F11rfcbjzr8!19sChIJY7JUBlw7sz4RomlSmujsn5A?authuser=0&hl=en&rclk=1
Al-Ahad Banquet,+92 304 2881111,,,+923042881111,+923042881111,https://wa.me/923042881111,,No,"
Plot/Survey#336/2, Situated At Deh, Korangi Crossing Rd, near Attock Petrol Pump, Dih Allah Wala Town Sector H Korangi, Karachi, 75900, Pakistan",4.4,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Al-Ahad+Banquet/data=!4m7!3m6!1s0x3eb33b95f577be8d:0x2bc896853443edc2!8m2!3d24.8217059!4d67.1030503!16s%2Fg%2F11vbtw5pbf!19sChIJjb539ZU7sz4Rwu1DNIWWyCs?authuser=0&hl=en&rclk=1
Cosmopolitan Club,,,,,,,,No,"
Opp: Quaid e Azam Mazar, VIP Gate, 352 Annie Basant Rd, Jamshed Quarters Amil Colony, Karachi, 12345, Pakistan",4.0,0,Wedding venue,,,,,,,,No,,No,No,,No,low,,,https://www.google.com/maps/place/Cosmopolitan+Club/data=!4m7!3m6!1s0x3eb33e5ef1894dc3:0x6e0e471173495622!8m2!3d24.8774669!4d67.0419218!16s%2Fg%2F1td9n_sk!19sChIJw02J8V4-sz4RIlZJcxFHDm4?authuser=0&hl=en&rclk=1
Al-Hamra Marquee الحمرا مارکی,+92 347 8070580,,,+923478070580,+923478070580,https://wa.me/923478070580,,No,"
Al-Hamra Lawn, Al-Hamra Society Block B Shabbirabad, Karachi, 75350, Pakistan",4.3,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Al-Hamra+Marquee+%D8%A7%D9%84%D8%AD%D9%85%D8%B1%D8%A7+%D9%85%D8%A7%D8%B1%DA%A9%DB%8C%E2%80%AD/data=!4m7!3m6!1s0x3eb33eb98e30e08b:0xa104d3e7ce3291b!8m2!3d24.8753274!4d67.0806279!16s%2Fg%2F1tjx_zjt!19sChIJi-Awjrk-sz4RGynjfD5NEAo?authuser=0&hl=en&rclk=1
Rivaaj Mahal Banquet,+92 310 1207320,,,+923101207320,+923101207320,https://wa.me/923101207320,,No,"
Coast guard korangi dhai no w22 stop Road, Sector 49 Korangi, Karachi, Pakistan",3.9,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Rivaaj+Mahal+Banquet/data=!4m7!3m6!1s0x3eb33b3bfa3b8795:0x8cd9bd1846192085!8m2!3d24.8108346!4d67.1499261!16s%2Fg%2F11qf_v1bjn!19sChIJlYc7-js7sz4RhSAZRhi92Yw?authuser=0&hl=en&rclk=1
Jilani Banquet,+92 309 8729835,,,+923098729835,+923098729835,https://wa.me/923098729835,,No,"
Kashmir Rd, Block 3 Muslimabad, Karachi, Pakistan",3.7,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Jilani+Banquet/data=!4m7!3m6!1s0x3eb33fe0d873be7f:0x2ae26b9c9d672672!8m2!3d24.8807972!4d67.0547134!16s%2Fg%2F11k9rnk6xm!19sChIJf75z2OA_sz4RciZnnZxr4io?authuser=0&hl=en&rclk=1
La Grande Banquet,+92 333 0778748,,,+923330778748,+923330778748,https://wa.me/923330778748,,No,"
R4CG+9JQ, Nasir Colony Rd, Nasir Colony Sector 32 E Korangi, Karachi, Pakistan",4.2,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/La+Grande+Banquet/data=!4m7!3m6!1s0x3eb33bcbf2ea2625:0x71c20e9633b6ceae!8m2!3d24.8201894!4d67.12674!16s%2Fg%2F11sz5lr9v0!19sChIJJSbq8ss7sz4Rrs62M5YOwnE?authuser=0&hl=en&rclk=1
Marina Banquet,+92 319 8332030,,,+923198332030,+923198332030,https://wa.me/923198332030,,No,"
Sector 48 E Korangi, Karachi, 74900, Pakistan",4.2,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Marina+Banquet/data=!4m7!3m6!1s0x3eb33b497c3d414d:0xd2dd5832266361f9!8m2!3d24.8100894!4d67.1511298!16s%2Fg%2F11q9mk0fd6!19sChIJTUE9fEk7sz4R-WFjJjJY3dI?authuser=0&hl=en&rclk=1
Vintage Banquet,,,,,,,,No,"
R562+7H Five Star Marquee Gate, 2 St 2, Sector 49 Korangi, Karachi, 74900, Pakistan",4.1,0,Banquet hall,,,,,,,,No,,No,No,,No,low,,,https://www.google.com/maps/place/Vintage+Banquet/data=!4m7!3m6!1s0x3eb33b9167ce4aed:0x768d901efa7f54b3!8m2!3d24.8098355!4d67.1511858!16s%2Fg%2F11q886y4_t!19sChIJ7UrOZ5E7sz4Rs1R_-h6QjXY?authuser=0&hl=en&rclk=1
Two Rings Banquet,+92 333 2488488,,,+923332488488,+923332488488,https://wa.me/923332488488,,No,"
2 1/2, Plot No 20, Coast Guard, near W-22, Karachi, Pakistan",4.3,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Two+Rings+Banquet/data=!4m7!3m6!1s0x3eb33bb3b7bde8f9:0x9113421460350b86!8m2!3d24.8108878!4d67.1508661!16s%2Fg%2F11tp6q4h4k!19sChIJ-ei9t7M7sz4Rhgs1YBRCE5E?authuser=0&hl=en&rclk=1
Zam Zam Macca Banquet,+92 322 8294334,,,+923228294334,+923228294334,https://wa.me/923228294334,,No,"
near Byco Gas Station, Sector 49 Korangi, Karachi, Pakistan",4.1,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Zam+Zam+Macca+Banquet/data=!4m7!3m6!1s0x3eb33b73b23b325f:0x3c7435e9b324c3d2!8m2!3d24.8095903!4d67.1512451!16s%2Fg%2F11ljn93_1v!19sChIJXzI7snM7sz4R0sMks-k1dDw?authuser=0&hl=en&rclk=1
Clifton Marriage Lawn,+92 333 1346343,,,+923331346343,+923331346343,https://wa.me/923331346343,,No,"
Boat Basin, clifton apartments, Plot No 138 Street No 5, adjacent old belle view, Block 6 Clifton, Karachi, Pakistan",4.0,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Clifton+Marriage+Lawn/data=!4m7!3m6!1s0x3eb33d20df5a2a31:0x83496495b334d692!8m2!3d24.8274241!4d67.0201765!16s%2Fg%2F11wvbg96sh!19sChIJMSpa3yA9sz4RktY0s5VkSYM?authuser=0&hl=en&rclk=1
The Convention Center,,,,,,,,No,"
Pakistan Air Force Museum, Faisal Cantonment, Karachi, Pakistan",4.6,0,Convention center,,,,,,,,No,,No,No,,No,low,,,https://www.google.com/maps/place/The+Convention+Center/data=!4m7!3m6!1s0x3eb33947fa37ce79:0x8f007d38423415e6!8m2!3d24.8691438!4d67.0984716!16s%2Fg%2F11fl7w2mtz!19sChIJec43-kc5sz4R5hU0Qjh9AI8?authuser=0&hl=en&rclk=1
Ruby banquet,+92 335 1344792,,,+923351344792,+923351344792,https://wa.me/923351344792,,No,"
V3HM+CR8, Adamjee Nagar Society Block B Adamjee Nagar Society, Karachi, Pakistan",4.1,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Ruby+banquet/data=!4m7!3m6!1s0x3eb33f355db3bbdf:0x2ce59823d0467a32!8m2!3d24.8785358!4d67.0845671!16s%2Fg%2F11h9ndhgww!19sChIJ37uzXTU_sz4RMnpG0COY5Sw?authuser=0&hl=en&rclk=1
The golden palace,+92 316 8331824,,,+923168331824,+923168331824,https://wa.me/923168331824,,No,"
Sector 49 Korangi, Karachi, Pakistan",4.3,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/The+golden+palace/data=!4m7!3m6!1s0x3eb33b07dd4e161f:0x57fb302695804634!8m2!3d24.8100625!4d67.1501875!16s%2Fg%2F11mv4whfkh!19sChIJHxZO3Qc7sz4RNEaAlSYw-1c?authuser=0&hl=en&rclk=1
The Prism Banquet,+92 310 8716666,,,+923108716666,+923108716666,https://wa.me/923108716666,,No,"
Plot No. 36, near Byco Gas Station, Sector 49 Korangi, Karachi, Pakistan",4.3,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/The+Prism+Banquet/data=!4m7!3m6!1s0x3eb33b9af3c3764f:0xf811c808ff5bcb33!8m2!3d24.8092649!4d67.1509954!16s%2Fg%2F11sc7clzm3!19sChIJT3bD85o7sz4RM8tb_wjIEfg?authuser=0&hl=en&rclk=1
,,,,,,,,No,,0.0,0,,,,,,,,,No,,No,No,,No,low,,,https://www.google.com/maps/place/Mehran+Hall/data=!4m7!3m6!1s0x3eb33d8bada823fb:0x9c4465068579b281!8m2!3d24.797508!4d67.0792187!16s%2Fg%2F11l7hcj2hv!19sChIJ-yOorYs9sz4RgbJ5hQZlRJw?authuser=0&hl=en&rclk=1
Zeenat Banquet,,,,,,,,No,"
Sector 49 Korangi, Karachi, Pakistan",4.4,0,Banquet hall,,,,,,,,No,,No,No,,No,low,,,https://www.google.com/maps/place/Zeenat+Banquet/data=!4m7!3m6!1s0x3eb33be34ea8c6eb:0x1f8591537865d058!8m2!3d24.8106061!4d67.1509776!16s%2Fg%2F11q_j8cmws!19sChIJ68aoTuM7sz4RWNBleFORhR8?authuser=0&hl=en&rclk=1
Convention Centre DHA Golf Club,+92 21 35845304,,,+922135845304,+922135845304,https://wa.me/922135845304,,No,"
Q4F2+6G7, D.H.A. Phase 8 Zone B Phase 8 Defence Housing Authority, Karachi, 75500, Pakistan",4.0,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Convention+Centre+DHA+Golf+Club/data=!4m7!3m6!1s0x3eb33b000055e1cb:0x70b6d2834bf4772c!8m2!3d24.7732987!4d67.1011683!16s%2Fg%2F11lz3nrhxj!19sChIJy-FVAAA7sz4RLHf0S4PStnA?authuser=0&hl=en&rclk=1
Function Hall,,,,,,,,No,"
214-A Khayaban-e-Shaheen, D.H.A. Phase 8 Zone B Phase 8 Defence Housing Authority, Karachi, 75500, Pakistan",4.3,0,Banquet hall,,,,,,,,No,,No,No,,No,low,,,https://www.google.com/maps/place/Function+Hall/data=!4m7!3m6!1s0x3eb33dd243520c49:0x2bfeb0d17993da96!8m2!3d24.7798908!4d67.0897702!16s%2Fg%2F11vb5_yx86!19sChIJSQxSQ9I9sz4RltqTedGw_is?authuser=0&hl=en&rclk=1
Noor Mahal Banquet,+92 323 2507568,,,+923232507568,+923232507568,https://wa.me/923232507568,,No,"
R49X+QFP, Sector 49 Korangi, Karachi, Pakistan",4.1,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Noor+Mahal+Banquet/data=!4m7!3m6!1s0x3eb33af9443049cb:0xd1eaa1b9d3a91186!8m2!3d24.8194544!4d67.1487091!16s%2Fg%2F11f_txks4z!19sChIJy0kwRPk6sz4RhhGp07mh6tE?authuser=0&hl=en&rclk=1
Maham Banquet,+92 333 3636275,,,+923333636275,+923333636275,https://wa.me/923333636275,,No,"
Plot ST 6, Sector 48 E Korangi, Karachi, Pakistan",4.1,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Maham+Banquet/data=!4m7!3m6!1s0x3eb33b0562093ecd:0x5448c9e43dd9f1c5!8m2!3d24.8094021!4d67.1503201!16s%2Fg%2F11lf_pnrcq!19sChIJzT4JYgU7sz4RxfHZPeTJSFQ?authuser=0&hl=en&rclk=1
Grand Empire Banquet,+92 311 2126218,,,+923112126218,+923112126218,https://wa.me/923112126218,,No,"
Sector 49 Korangi, Karachi, Pakistan",4.1,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Grand+Empire+Banquet/data=!4m7!3m6!1s0x3eb33bc914cd2be7:0xa021bfe0a51a9015!8m2!3d24.8128803!4d67.1494628!16s%2Fg%2F11ndw2xk34!19sChIJ5yvNFMk7sz4RFZAapeC_IaA?authuser=0&hl=en&rclk=1
TALHA BANQUET,+92 370 1182482,,,+923701182482,+923701182482,https://wa.me/923701182482,,No,"
near Byco Gas Station, Sector 49 Korangi, Karachi, 74900, Pakistan",4.3,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/TALHA+BANQUET/data=!4m7!3m6!1s0x3eb33b7c542097f3:0x6df59af76da7d55d!8m2!3d24.8100665!4d67.1508498!16s%2Fg%2F11h5mmcwx_!19sChIJ85cgVHw7sz4RXdWnbfea9W0?authuser=0&hl=en&rclk=1
Marriage Hall,,,,,,,,No,"
Mehran Town Sector 16 Korangi Industrial Area, Karachi, Pakistan",4.0,0,Event planner,,,,,,,,No,,No,No,,No,low,,,https://www.google.com/maps/place/Marriage+Hall/data=!4m7!3m6!1s0x3eb33923c9835173:0xe1e3ff424a5df097!8m2!3d24.8399962!4d67.1219884!16s%2Fg%2F1vkxkr8y!19sChIJc1GDySM5sz4Rl_BdSkL_4-E?authuser=0&hl=en&rclk=1
ALAYA Banquet,,,,,,,,No,"
Sector 50, opp. Madina Colony, near PSO Pump, Cost Guard, Korangi, Karachi, Pakistan",4.0,0,Banquet hall,,,,,,,,No,,No,No,,No,low,,,https://www.google.com/maps/place/ALAYA+Banquet/data=!4m7!3m6!1s0x3eb33b20fec2cc8b:0x22f63875129201fc!8m2!3d24.819449!4d67.1513403!16s%2Fg%2F11n5sh2bmw!19sChIJi8zC_iA7sz4R_AGSEnU49iI?authuser=0&hl=en&rclk=1
Aura banquet hall,+92 345 3113767,,,+923453113767,+923453113767,https://wa.me/923453113767,,No,"
W446+M7W, Rashid Minhas Rd, Block 10-A Block 10 A Gulshan-e-Iqbal, Karachi, 75300, Pakistan",4.4,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Aura+banquet+hall/data=!4m7!3m6!1s0x3eb3390007d4d045:0x488f5cbe5f9061d8!8m2!3d24.9066561!4d67.1106708!16s%2Fg%2F11yrh8vnm0!19sChIJRdDUBwA5sz4R2GGQX75cj0g?authuser=0&hl=en&rclk=1
Blessing Base Banquet,+92 335 2255489,,,+923352255489,+923352255489,https://wa.me/923352255489,,No,"
Rashid Minhas Rd, Block 3 Gulshan-e-Iqbal, Karachi, Pakistan",3.7,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Blessing+Base+Banquet/data=!4m7!3m6!1s0x3eb33920d2f75b0d:0x2e493773f54c2989!8m2!3d24.9265301!4d67.0902517!16s%2Fg%2F11b6zw4_wt!19sChIJDVv30iA5sz4RiSlM9XM3SS4?authuser=0&hl=en&rclk=1
HIMALIYA PALACE BANQUET,+92 341 1281188,,,+923411281188,+923411281188,https://wa.me/923411281188,,No,"
Hamaliya Palace Banquet, Plot 81/1 Maskan Churangi, Block 4 Gulshan-e-Iqbal, Karachi, Pakistan",3.9,0,Wedding venue,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/HIMALIYA+PALACE+BANQUET/data=!4m7!3m6!1s0x3eb3397b8109af59:0x9a0a5c6eb49fb9c1!8m2!3d24.9372624!4d67.1027501!16s%2Fg%2F11gnpzm3_s!19sChIJWa8JgXs5sz4RwbmftG5cCpo?authuser=0&hl=en&rclk=1
The Royal Grand,+92 334 3648609,,,+923343648609,+923343648609,https://wa.me/923343648609,,No,"
Plot # D, 7 Rashid Minhas Rd Service Ln, Block 10-A Block 10 A Gulshan-e-Iqbal, Karachi, Pakistan",3.9,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/The+Royal+Grand/data=!4m7!3m6!1s0x3eb3392748116d75:0x1d0750fdb53c2c4e!8m2!3d24.9062704!4d67.1114227!16s%2Fg%2F11c48wyp97!19sChIJdW0RSCc5sz4RTiw8tf1QBx0?authuser=0&hl=en&rclk=1
Elegant Ballroom,+92 333 2877796,,,+923332877796,+923332877796,https://wa.me/923332877796,,No,"
Plot # AA-27, P.R.C.H.S, Gulshan-e-Iqbal, Karachi, 75290, Pakistan",3.4,0,Banquet hall,,,,,,,,No,,No,No,,No,medium,,,https://www.google.com/maps/place/Elegant+Ballroom/data=!4m7!3m6!1s0x3eb3390017aeef3d:0xced9a74e3b97cb2e!8m2!3d24.9369293!4d67.1036037!16s%2Fg%2F11vz8f5k7r!19sChIJPe-uFwA5sz4RLsuXO06n2c4?authuser=0&hl=en&rclk=1
Baradari Banquet,,,,,,,,No,"
D 10 Block, 10-A, Block 10-A Block 10 A Gulshan-e-Iqbal, Karachi, Pakistan",3.9,25,Banquet hall,,,,,,,,No,,No,No,,No,low,,,https://www.google.com/maps/place/Baradari+Banquet/data=!4m7!3m6!1s0x3eb339fa7f859341:0x12cbc6cf4dd919a4!8m2!3d24.9059278!4d67.1118203!16s%2Fg%2F11h0b92rcp!19sChIJQZOFf_o5sz4RpBnZTc_GyxI?authuser=0&hl=en&rclk=1
